timestamp,open,high,low,close,volume
2025-01-01 08:00:00,3347.11,3348.84,3313.88,3341.0,39620.2004
2025-01-01 12:00:00,3341.01,3359.37,3328.2,3352.93,30899.7402
2025-01-01 16:00:00,3352.93,3364.14,3323.03,3356.55,35964.8595
2025-01-01 20:00:00,3356.56,3374.85,3352.0,3360.38,35851.6465
2025-01-02 00:00:00,3360.39,3405.6,3354.5,3388.55,52198.498
2025-01-02 04:00:00,3388.54,3427.54,3388.0,3420.05,45379.1947
2025-01-02 08:00:00,3420.06,3476.0,3414.21,3471.18,51457.6321
2025-01-02 12:00:00,3471.18,3509.99,3440.38,3463.51,100117.958
2025-01-02 16:00:00,3463.52,3491.19,3428.99,3463.18,59125.0848
2025-01-02 20:00:00,3463.18,3475.28,3421.79,3455.67,30354.5198
2025-01-03 00:00:00,3455.68,3477.03,3442.62,3470.16,30377.2819
2025-01-03 04:00:00,3470.17,3470.94,3432.44,3433.27,26434.7355
2025-01-03 08:00:00,3433.27,3468.01,3423.44,3465.62,33237.3195
2025-01-03 12:00:00,3465.61,3576.0,3461.26,3565.13,113597.4343
2025-01-03 16:00:00,3565.14,3630.0,3565.14,3622.83,91647.7522
2025-01-03 20:00:00,3622.82,3624.38,3595.0,3609.01,38746.537
2025-01-04 00:00:00,3609.0,3620.86,3579.92,3597.97,32059.5521
2025-01-04 04:00:00,3597.98,3609.81,3584.16,3594.04,29387.4649
2025-01-04 08:00:00,3594.05,3605.57,3572.42,3602.01,26671.4
2025-01-04 12:00:00,3602.01,3663.25,3592.06,3607.81,74947.1675
2025-01-04 16:00:00,3607.81,3644.54,3601.62,3631.14,31618.7517
2025-01-04 20:00:00,3631.13,3671.6,3631.13,3656.88,34581.9771
2025-01-05 00:00:00,3656.88,3675.25,3629.66,3637.79,23170.7894
2025-01-05 04:00:00,3637.79,3650.44,3629.0,3631.56,14533.8551
2025-01-05 08:00:00,3631.55,3633.29,3603.33,3613.47,29089.6373
2025-01-05 12:00:00,3613.46,3638.77,3593.7,3629.6,38066.8557
2025-01-05 16:00:00,3629.6,3648.11,3613.04,3637.78,27732.354
2025-01-05 20:00:00,3637.78,3656.88,3629.5,3635.99,22850.6826
2025-01-06 00:00:00,3636.0,3684.03,3610.63,3664.92,50315.5662
2025-01-06 04:00:00,3664.92,3698.04,3642.6,3650.75,44005.3678
2025-01-06 08:00:00,3650.75,3662.73,3633.0,3654.52,35871.6086
2025-01-06 12:00:00,3654.51,3714.49,3622.1,3714.45,97690.5245
2025-01-06 16:00:00,3714.45,3744.83,3655.55,3687.44,72164.6711
2025-01-06 20:00:00,3687.44,3703.38,3666.37,3687.45,29594.6266
2025-01-07 00:00:00,3687.44,3700.86,3663.0,3682.25,27692.0794
2025-01-07 04:00:00,3682.25,3685.92,3659.0,3667.77,20773.8207
2025-01-07 08:00:00,3667.78,3679.27,3625.55,3639.27,38116.8609
2025-01-07 12:00:00,3639.28,3645.95,3413.81,3462.64,237757.3537
