timestamp,open,high,low,close,volume
2025-01-01 08:00:00,93684.11,93756.02,93677.44,93746.39,72.0457
2025-01-01 08:15:00,93746.39,93746.4,93304.0,93416.41,245.3307
2025-01-01 08:30:00,93416.41,93527.21,93400.0,93476.46,79.27209
2025-01-01 08:45:00,93476.46,93547.83,93320.0,93428.46,85.06324
2025-01-01 09:00:00,93428.47,93486.29,93217.93,93327.15,114.48117
2025-01-01 09:15:00,93327.15,93327.15,92888.0,93141.91,317.30535
2025-01-01 09:30:00,93141.91,93302.52,93001.0,93106.31,230.12665
2025-01-01 09:45:00,93106.3,93446.48,93048.64,93413.06,136.58456
2025-01-01 10:00:00,93413.07,93534.95,93357.67,93384.27,83.96199
2025-01-01 10:15:00,93384.26,93536.75,93384.26,93410.25,54.91381
2025-01-01 10:30:00,93410.25,93509.74,93284.0,93397.96,65.35825
2025-01-01 10:45:00,93397.96,93416.64,93292.5,93326.23,61.31787
2025-01-01 11:00:00,93326.24,93376.63,93200.0,93331.58,76.38624
2025-01-01 11:15:00,93331.58,93485.88,93331.57,93485.88,83.55395
2025-01-01 11:30:00,93485.88,93605.82,93402.0,93593.24,72.79136
2025-01-01 11:45:00,93593.24,93705.08,93443.99,93444.64,88.9907
2025-01-01 12:00:00,93444.65,93511.37,93407.07,93451.38,66.75439
2025-01-01 12:15:00,93451.37,93972.0,93451.37,93888.31,267.9628
2025-01-01 12:30:00,93888.3,93909.1,93768.0,93782.5,112.23963
2025-01-01 12:45:00,93782.51,93843.99,93700.73,93820.76,52.39931
2025-01-01 13:00:00,93820.75,93900.0,93647.84,93658.13,83.33649
2025-01-01 13:15:00,93658.13,93792.69,93600.28,93729.3,79.06472
2025-01-01 13:30:00,93729.3,93888.98,93724.0,93776.51,60.2517
2025-01-01 13:45:00,93776.51,94058.79,93760.0,94031.76,117.71096
2025-01-01 14:00:00,94031.77,94450.85,94028.54,94245.19,249.57315
2025-01-01 14:15:00,94245.18,94295.85,93883.66,93919.99,156.61247
2025-01-01 14:30:00,93919.99,94140.0,93671.48,93976.51,202.9846
2025-01-01 14:45:00,93976.52,94225.58,93914.46,94175.89,142.73675
2025-01-01 15:00:00,94175.89,94265.75,93900.0,93982.33,100.33066
2025-01-01 15:15:00,93982.33,94239.93,93914.83,94160.5,121.16757
2025-01-01 15:30:00,94160.5,94247.78,94089.16,94247.18,79.38959
2025-01-01 15:45:00,94247.19,94500.0,94242.98,94432.94,185.19613
2025-01-01 16:00:00,94432.94,94492.0,94250.0,94274.63,199.02193
2025-01-01 16:15:00,94274.62,94274.62,94096.01,94149.98,125.9484
2025-01-01 16:30:00,94149.99,94188.77,94017.37,94017.38,109.63532
2025-01-01 16:45:00,94017.37,94090.5,93922.0,94090.49,145.66819
2025-01-01 17:00:00,94090.5,94131.66,93859.88,93863.12,90.49792
2025-01-01 17:15:00,93863.12,93999.56,93760.93,93973.11,93.30655
2025-01-01 17:30:00,93973.12,94088.84,93973.11,94027.41,50.90413
2025-01-01 17:45:00,94027.4,94189.16,93897.75,94143.85,69.15935
2025-01-01 18:00:00,94143.84,94155.78,93936.44,93999.51,48.85342
2025-01-01 18:15:00,93999.52,94240.44,93999.51,94208.43,49.20466
2025-01-01 18:30:00,94208.43,94305.73,94191.73,94278.71,84.91808
2025-01-01 18:45:00,94278.72,94380.44,94234.24,94340.06,108.81215
2025-01-01 19:00:00,94340.06,94398.74,94275.39,94353.01,68.4588
2025-01-01 19:15:00,94353.02,94353.02,94168.01,94261.99,79.23436
2025-01-01 19:30:00,94261.99,94450.81,94148.34,94447.76,95.96321
2025-01-01 19:45:00,94447.77,94823.75,94394.31,94627.07,301.46735
2025-01-01 20:00:00,94627.08,94793.77,94627.07,94696.79,102.32169
2025-01-01 20:15:00,94696.79,94836.0,94579.83,94711.84,119.07787
2025-01-01 20:30:00,94711.84,94797.17,94644.15,94724.02,87.92661
2025-01-01 20:45:00,94724.02,94852.7,94716.43,94786.23,115.09851
2025-01-01 21:00:00,94786.23,94917.87,94687.87,94772.73,188.9961
2025-01-01 21:15:00,94772.72,95151.15,94766.49,94955.98,202.23035
2025-01-01 21:30:00,94955.99,95000.0,94734.57,94788.8,109.74195
2025-01-01 21:45:00,94789.18,94984.85,94789.18,94978.48,135.84316
2025-01-01 22:00:00,94978.48,94997.32,94685.81,94836.01,128.48004
2025-01-01 22:15:00,94836.01,94859.42,94720.43,94735.5,87.78981
2025-01-01 22:30:00,94735.49,94970.34,94735.49,94955.21,103.91307
2025-01-01 22:45:00,94955.2,94955.21,94767.77,94802.98,89.5911
2025-01-01 23:00:00,94802.99,94952.29,94666.3,94853.31,128.00262
2025-01-01 23:15:00,94853.31,94853.31,94600.0,94637.69,115.51909
2025-01-01 23:30:00,94637.69,94757.29,94542.0,94732.01,89.06956
2025-01-01 23:45:00,94732.01,94756.61,94591.21,94591.79,104.31657
2025-01-02 00:00:00,94591.78,94627.53,94462.88,94530.31,146.5212
2025-01-02 00:15:00,94530.3,95200.0,94392.0,94928.71,353.05579
2025-01-02 00:30:00,94928.71,95166.67,94724.0,95105.0,383.98427
2025-01-02 00:45:00,95105.0,95381.7,94984.66,95128.59,298.20447
2025-01-02 01:00:00,95128.59,95516.0,95116.01,95337.0,555.50647
2025-01-02 01:15:00,95337.0,95418.41,95020.0,95081.09,193.60836
2025-01-02 01:30:00,95081.08,95081.09,94699.69,94996.5,324.87776
2025-01-02 01:45:00,94996.5,95001.36,94854.05,94862.72,69.37358
2025-01-02 02:00:00,94862.73,95124.1,94803.03,95020.53,91.23554
2025-01-02 02:15:00,95020.53,95136.37,94840.0,95026.52,146.22033
2025-01-02 02:30:00,95026.51,95124.0,94829.0,95027.01,113.08153
2025-01-02 02:45:00,95027.0,95234.37,95027.0,95234.36,105.1126
2025-01-02 03:00:00,95234.37,95299.24,94960.36,95005.1,107.66381
2025-01-02 03:15:00,95005.1,95151.0,95005.09,95075.77,71.16788
